S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.44,25.44,25.38,26.13,6,7,35,24,0.07,0.05,0.06,0.1,355,-0.111538461538,0,0,0
25.44,25.44,25.38,26.13,6,7,35,24,0.08,0.05,0.06,0.1,355,-0.0692307692308,0,0,0
25.44,25.44,25.38,26.13,6,7,35,24,0.09,0.06,0.06,0.1,355,-0.0269230769231,0,0,0
25.44,25.44,25.38,26.13,6,7,35,24,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
25.44,25.5,25.44,26.13,6,7,35,24,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
25.44,25.44,25.38,26.13,6,7,35,24,0.08,0.06,0.07,0.1,355,0.0192307692308,0,0,0
25.44,25.44,25.44,26.19,6,7,35,24,0.08,0.06,0.06,0.09,355,0.0692307692308,0,0,0
25.44,25.44,25.38,26.13,5,7,35,23,0.08,0.06,0.07,0.1,355,0.0692307692308,0,0,0
25.44,25.44,25.38,26.13,5,7,35,23,0.08,0.04,0.06,0.1,355,0.115384615385,0,0,0
25.44,25.44,25.38,26.13,5,7,34,23,0.08,0.04,0.06,0.09,355,0.161538461538,0,0,0
25.44,25.44,25.38,26.13,5,7,33,23,0.07,0.05,0.06,0.1,350,0.161538461538,0,0,0
25.44,25.44,25.38,26.13,5,7,32,22,0.08,0.05,0.06,0.09,355,0.211538461538,0,0,0
25.44,25.44,25.38,26.19,5,6,31,22,0.07,0.06,0.06,0.1,350,0.165384615385,0,0,0
25.44,25.44,25.38,26.13,5,6,30,22,0.08,0.05,0.06,0.1,355,0.165384615385,0,0,0
25.44,25.44,25.44,26.06,5,6,30,22,0.08,0.05,0.06,0.1,355,0.161538461538,0,0,0
25.44,25.44,25.38,26.13,5,6,30,21,0.08,0.05,0.06,0.09,350,0.107692307692,0,0,0
25.44,25.44,25.38,26.13,5,6,29,21,0.08,0.05,0.06,0.09,350,0.0538461538462,0,0,0
25.44,25.44,25.38,26.06,5,6,29,21,0.08,0.05,0.06,0.09,350,-1.23168185923E-17,0,0,0
25.44,25.44,25.38,26.06,5,6,29,21,0.08,0.06,0.06,0.1,350,-0.0538461538462,0,0,0
25.44,25.44,25.38,26.13,5,6,29,20,0.07,0.05,0.06,0.1,350,-0.107692307692,0,0,0
25.44,25.44,25.38,26.13,5,6,29,20,0.08,0.05,0.07,0.09,350,-0.161538461538,0,0,0
25.44,25.44,25.38,26.13,5,6,29,20,0.08,0.05,0.06,0.09,350,-0.215384615385,0,0,0
25.44,25.44,25.38,26.13,5,5,28,20,0.08,0.06,0.05,0.1,350,-0.219230769231,0,0,0
25.44,25.44,25.38,26.13,5,5,28,20,0.07,0.05,0.06,0.11,350,-0.219230769231,0,0,0
25.44,25.44,25.38,26.13,5,5,28,20,0.31,0.12,0.34,0.22,355,-0.169230769231,0,0,0
25.44,25.44,25.38,26.06,5,5,27,20,0.08,0.34,0.06,0.1,350,-0.165384615385,0,0,0
25.44,25.44,25.38,26.13,5,5,27,20,0.08,0.05,0.07,0.11,350,-0.157692307692,0,0,0
25.44,25.5,25.38,26.13,5,5,27,19,0.08,0.05,0.06,0.09,350,-0.146153846154,0,0,0
25.44,25.44,25.38,26.13,5,5,26,19,0.08,0.05,0.06,0.1,350,-0.180769230769,0,0,0
25.44,25.44,25.38,26.06,5,5,26,19,0.08,0.05,0.07,0.11,350,-0.215384615385,0,0,0
25.44,25.44,25.44,26.06,5,5,26,18,0.08,0.06,0.06,0.1,355,-0.153846153846,0,0,0
25.5,25.44,25.38,26.13,5,5,25,18,0.07,0.05,0.06,0.1,355,-0.0923076923077,0,0,0
25.44,25.44,25.38,26.06,5,5,25,18,0.08,0.05,0.06,0.11,355,-0.0307692307692,0,0,0
25.44,25.44,25.38,26.06,5,5,25,18,0.07,0.06,0.06,0.1,355,0.0307692307692,0,0,0
25.44,25.44,25.38,26.13,5,5,24,18,0.07,0.05,0.06,0.1,350,0.0461538461538,0,0,0
25.44,25.44,25.38,26.19,5,5,24,17,0.07,0.05,0.06,0.11,350,0.0153846153846,0,0,0
25.44,25.44,25.38,26.19,5,5,24,17,0.08,0.07,0.06,0.1,355,0.0807692307692,0,0,0
25.44,25.44,25.38,26.13,5,5,24,17,0.08,0.06,0.06,0.1,350,0.05,0,0,0
25.44,25.44,25.38,26.13,4,5,24,17,0.08,0.05,0.06,0.09,355,0.115384615385,0,0,0
25.44,25.44,25.38,26.19,4,5,24,17,0.07,0.05,0.06,0.11,355,0.180769230769,0,0,0
25.44,25.44,25.38,26.13,4,5,24,17,0.08,0.06,0.07,0.1,350,0.15,0,0,0
25.44,25.44,25.44,26.13,4,5,24,16,0.09,0.06,0.07,0.1,350,0.119230769231,0,0,0
25.44,25.44,25.38,26.13,4,5,24,16,0.08,0.06,0.06,0.1,350,0.0884615384615,0,0,0
25.44,25.44,25.38,26.13,4,5,24,16,0.08,0.05,0.06,0.09,350,0.0576923076923,0,0,0
25.44,25.44,25.38,26.13,4,5,24,16,0.07,0.05,0.06,0.1,350,0.0269230769231,0,0,0
25.44,25.44,25.38,26.13,4,5,24,16,0.07,0.05,0.06,0.1,350,-0.00384615384615,0,0,0
25.44,25.44,25.38,26.13,4,5,24,15,0.07,0.05,0.06,0.11,350,-0.0346153846154,0,0,0
25.44,25.44,25.38,26.13,4,5,24,15,0.07,0.04,0.06,0.1,355,-0.0192307692308,0,0,0
25.44,25.44,25.38,26.13,4,4,25,15,0.08,0.05,0.06,0.1,355,-0.00769230769231,0,0,0
25.44,25.5,25.38,26.13,4,4,26,15,0.07,0.05,0.06,0.1,350,0.00384615384615,0,0,0
25.44,25.44,25.38,26.13,4,4,26,15,0.07,0.05,0.07,0.09,350,-0.0307692307692,0,0,0
25.44,25.44,25.38,26.19,4,4,25,14,0.07,0.05,0.06,0.11,350,-0.0653846153846,0,0,0
25.44,25.5,25.38,26.19,4,4,24,14,0.08,0.06,0.06,0.1,350,-0.1,0,0,0
25.44,25.44,25.38,26.13,4,4,23,14,0.08,0.06,0.06,0.1,350,-0.134615384615,0,0,0
25.44,25.5,25.38,26.13,4,4,22,14,0.09,0.08,0.07,0.11,350,-0.169230769231,0,0,0
25.44,25.44,25.38,26.13,4,4,20,14,0.13,0.09,0.11,0.11,350,-0.153846153846,0,0,0
25.44,25.44,25.38,26.13,4,4,20,14,0.09,0.08,0.08,0.11,355,-0.0884615384615,0,0,0
25.44,25.44,25.38,26.19,3,4,20,14,0.08,0.05,0.07,0.1,355,-0.0230769230769,0,0,0
25.44,25.44,25.38,26.25,3,4,20,14,0.08,0.06,0.07,0.09,350,-0.00384615384615,0,0,0
25.44,25.44,25.38,26.19,3,4,19,14,0.07,0.08,0.07,0.1,350,-0.0307692307692,0,0,0
25.44,25.5,25.38,26.19,3,4,19,14,0.08,0.05,0.06,0.1,350,-0.0576923076923,0,0,0
25.44,25.44,25.38,26.19,3,4,19,13,0.1,0.16,0.11,0.11,350,-0.0346153846154,0,0,0
25.44,25.44,25.44,26.19,3,4,19,13,0.09,0.06,0.11,0.12,350,-0.0576923076923,0,0,0
25.44,25.5,25.38,26.19,3,4,18,13,0.08,0.07,0.06,0.11,350,-0.0307692307692,0,0,0
25.44,25.5,25.38,26.13,3,4,18,13,0.08,0.06,0.06,0.1,350,-6.15840929613E-18,0,0,0
25.44,25.44,25.38,26.13,3,3,17,12,0.08,0.05,0.06,0.1,350,-0.0153846153846,0,0,0
25.44,25.5,25.38,26.13,3,3,17,12,0.08,0.05,0.06,0.09,350,-0.0307692307692,0,0,0
25.44,25.44,25.38,26.19,3,3,17,12,0.08,0.05,0.06,0.1,350,-0.0461538461538,0,0,0
25.44,25.5,25.38,26.13,3,3,16,12,0.07,0.05,0.06,0.1,350,-0.0615384615385,0,0,0
25.44,25.44,25.38,26.19,3,3,16,11,0.08,0.05,0.06,0.1,350,-0.0769230769231,0,0,0
25.44,25.5,25.38,26.13,3,3,16,11,0.07,0.05,0.06,0.09,350,-0.0923076923077,0,0,0
25.44,25.44,25.38,26.19,3,3,15,11,0.08,0.06,0.06,0.1,350,-0.107692307692,0,0,0
25.44,25.5,25.31,26.25,3,3,15,11,0.07,0.05,0.07,0.09,350,-0.0730769230769,0,0,0
25.44,25.44,25.38,26.13,3,3,15,11,0.08,0.05,0.07,0.11,355,0.0115384615385,0,0,0
25.44,25.44,25.38,26.13,3,3,15,10,0.08,0.05,0.07,0.11,350,-6.15840929613E-18,0,0,0
25.44,25.5,25.38,26.13,3,3,14,10,0.07,0.05,0.07,0.09,350,-0.0115384615385,0,0,0
25.44,25.44,25.38,26.13,2,3,14,10,0.07,0.04,0.07,0.11,350,-0.0230769230769,0,0,0
25.44,25.44,25.38,26.13,2,3,14,10,0.08,0.06,0.07,0.1,350,-0.0346153846154,0,0,0
25.44,25.44,25.38,26.13,2,3,14,10,0.07,0.04,0.06,0.1,350,-0.0461538461538,0,0,0
25.44,25.44,25.44,26.19,2,3,14,10,0.08,0.05,0.06,0.1,350,-0.0576923076923,0,0,0
25.44,25.44,25.38,26.13,2,3,14,10,0.08,0.04,0.06,0.1,350,-0.0692307692308,0,0,0
25.44,25.44,25.38,26.19,2,3,14,10,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
25.44,25.44,25.31,26.19,2,3,14,10,0.08,0.05,0.06,0.11,350,0.0115384615385,0,0,0
25.44,25.44,25.38,26.19,2,2,14,10,0.08,0.05,0.06,0.1,350,0.00769230769231,0,0,0
25.44,25.44,25.31,26.13,2,2,13,10,0.07,0.06,0.06,0.1,350,0.00384615384615,0,0,0
25.44,25.44,25.31,26.13,2,2,13,9,0.07,0.05,0.05,0.09,350,-7.69801162017E-19,0,0,0
25.44,25.44,25.31,26.13,2,2,13,9,0.08,0.05,0.07,0.1,350,-0.00384615384615,0,0,0
25.44,25.44,25.38,26.19,2,2,13,9,0.08,0.05,0.06,0.1,350,-0.00769230769231,0,0,0
25.44,25.44,25.38,26.19,2,2,12,9,0.08,0.05,0.05,0.11,350,-0.0115384615385,0,0,0
25.44,25.44,25.38,26.19,2,2,12,9,0.07,0.05,0.05,0.1,350,-0.0153846153846,0,0,0
25.44,25.44,25.31,26.19,2,2,12,9,0.08,0.05,0.06,0.1,350,-0.0192307692308,0,0,0
25.5,25.44,25.31,26.13,2,2,11,8,0.07,0.05,0.06,0.09,350,-0.0230769230769,0,0,0
25.44,25.44,25.31,26.13,2,2,11,8,0.08,0.04,0.07,0.1,350,-0.0269230769231,0,0,0
25.44,25.44,25.31,26.13,2,2,11,8,0.08,0.05,0.06,0.1,350,-0.0307692307692,0,0,0
25.44,25.44,25.31,26.06,2,2,11,8,0.08,0.05,0.06,0.1,350,-0.0346153846154,0,0,0
25.44,25.44,25.31,26.13,2,2,10,7,0.07,0.05,0.06,0.1,350,-0.0384615384615,0,0,0
25.44,25.44,25.31,26.25,2,2,10,7,0.07,0.05,0.06,0.09,350,-0.0423076923077,0,0,0
25.44,25.44,25.31,26.13,2,2,10,7,0.08,0.05,0.06,0.1,350,-0.0461538461538,0,0,0
25.44,25.44,25.31,26.19,1,2,10,7,0.08,0.06,0.06,0.09,350,0,0,0,0
25.44,25.44,25.31,26.19,1,2,10,7,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,2,10,7,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,10,7,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,10,6,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,10,6,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.05,0.05,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.04,0.06,0.1,350,0,0,0,0
25.5,25.44,25.31,26.13,1,1,9,6,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.06,0.07,0.09,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,9,6,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.5,25.31,26.19,1,1,8,5,0.08,0.05,0.06,0.1,350,0,0,0,0
25.5,25.44,25.31,26.13,1,1,8,5,0.07,0.05,0.06,0.09,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,8,5,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,8,5,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.31,26.19,1,1,8,5,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,1,1,7,5,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.07,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,1,1,7,5,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.08,0.05,0.05,0.1,350,0,0,0,0
25.44,25.44,25.31,26.06,1,1,7,5,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.08,0.05,0.07,0.11,350,0,0,0,0
25.44,25.44,25.31,26.06,1,1,7,5,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,7,5,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,1,1,6,5,0.08,0.06,0.06,0.09,350,0,0,0,0
25.44,25.44,25.25,26.13,0,1,6,5,0.07,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,1,1,6,5,0.07,0.05,0.05,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,1,1,6,5,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,6,5,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,1,6,5,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,5,4,0.08,0.04,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.08,0.05,0.07,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.1,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.11,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.08,0.11,0.16,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,5,4,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,5,4,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,5,4,0.08,0.04,0.06,0.09,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,5,4,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,5,4,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,5,3,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,5,3,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,5,3,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,5,3,0.07,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,4,3,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,4,3,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,4,3,0.08,0.05,0.05,0.11,350,0,0,0,0
25.44,25.44,25.31,26.13,0,0,4,3,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,4,3,0.08,0.04,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,4,3,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,4,3,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,4,2,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,3,2,0.08,0.05,0.06,0.09,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,3,2,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,3,2,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,3,2,0.09,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,3,2,0.07,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,3,2,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,3,2,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,3,2,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,3,2,0.07,0.04,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,2,2,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,2,2,0.08,0.06,0.06,0.11,350,0,0,0,0
25.44,25.44,25.19,26.06,0,0,2,2,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,2,2,0.08,0.06,0.07,0.09,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,2,1,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,2,1,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,2,1,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,2,1,0.08,0.06,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,2,1,0.07,0.05,0.06,0.1,355,0.0461538461538,0,0,0
25.44,25.44,25.25,26.13,0,0,2,1,0.08,0.05,0.06,0.11,350,0.0423076923077,0,0,0
25.44,25.44,25.25,26.13,0,0,1,1,0.08,0.05,0.06,0.1,350,0.0384615384615,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.05,0.06,0.1,350,0.0346153846154,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.05,0.07,0.11,350,0.0307692307692,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.06,0.07,0.1,350,0.0269230769231,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.05,0.06,0.1,350,0.0230769230769,0,0,0
25.5,25.44,25.25,26.13,0,0,1,1,0.11,0.11,0.14,0.1,350,0.0192307692308,0,0,0
25.44,25.44,25.19,26.06,0,0,1,1,0.08,0.05,0.06,0.1,350,0.0153846153846,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.06,0.06,0.1,350,0.0115384615385,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.05,0.07,0.09,350,0.00769230769231,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.06,0.06,0.09,350,0.00384615384615,0,0,0
25.44,25.44,25.25,26.06,0,0,1,1,0.08,0.05,0.06,0.1,350,-7.69801162017E-19,0,0,0
25.44,25.44,25.25,26.19,0,0,1,1,0.08,0.08,0.07,0.1,350,-0.00384615384615,0,0,0
25.44,25.44,25.25,26.13,0,0,1,0,0.07,0.05,0.07,0.1,350,-0.00769230769231,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.06,0.06,0.1,350,-0.0115384615385,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.07,0.07,0.09,350,-0.0153846153846,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.08,0.08,0.26,350,-0.0192307692308,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.11,0.33,0.37,0.09,350,-0.0230769230769,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0269230769231,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.05,0.06,0.11,350,-0.0307692307692,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0346153846154,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.09,0.07,0.07,0.1,350,-0.0384615384615,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,-0.0423076923077,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.05,0.07,0.09,350,-0.0461538461538,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.05,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.19,26.13,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.06,0.07,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.06,0.09,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.13,0,0,0,0,0.08,0.06,0.07,0.11,350,0,0,0,0
25.44,25.44,25.25,26.19,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.09,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.05,0.09,350,0,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.5,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.11,350,0,1,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.06,0.11,350,0,1,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.06,0.06,0.1,350,0,1,0,0
25.44,25.44,25.25,26,0,0,0,0,0.07,0.05,0.05,0.1,350,0,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.06,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.11,350,0,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.07,0.05,0.06,0.11,350,0,0,0,0
25.5,25.44,25.19,26,0,0,0,0,0.08,0.06,0.06,0.1,355,0.0461538461538,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0423076923077,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0384615384615,0,0,0
25.5,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.06,0.11,350,0.0346153846154,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.1,0.06,0.06,0.11,350,0.0307692307692,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0269230769231,0,0,0
25.5,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,350,0.0230769230769,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.07,0.09,350,0.0192307692308,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.07,0.09,350,0.0153846153846,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.09,350,0.0115384615385,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.09,0.06,0.06,0.1,355,0.0538461538462,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.06,0.1,350,0.0461538461538,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.07,0.05,0.06,0.11,350,0.0384615384615,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.3,0.2,0.33,0.22,350,0.0307692307692,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.34,0.06,0.11,355,0.0692307692308,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.103846153846,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.134615384615,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.07,0.05,0.06,0.1,355,0.161538461538,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.184615384615,0,0,0
25.44,25.44,25.25,26.06,0,0,0,0,0.08,0.05,0.06,0.1,355,0.203846153846,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.06,0.06,0.1,355,0.219230769231,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.07,0.05,0.07,0.11,355,0.230769230769,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,350,0.192307692308,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.07,0.04,0.06,0.09,355,0.2,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,350,0.157692307692,0,0,0
25.44,25.44,25.19,26.06,0,0,0,0,0.08,0.05,0.06,0.12,355,0.211538461538,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.06,0.06,0.1,355,0.215384615385,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.06,0.06,0.11,355,0.215384615385,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.07,0.05,0.06,0.1,350,0.165384615385,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.09,350,0.115384615385,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.1,355,0.111538461538,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.08,0.05,0.06,0.11,355,0.103846153846,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.06,0.11,355,0.0923076923077,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.06,0.06,0.1,355,0.0769230769231,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.08,0.05,0.07,0.1,355,0.0576923076923,0,0,0
25.44,25.44,25.19,26,0,0,0,0,0.07,0.05,0.06,0.1,355,0.0846153846154,0,0,0
25.44,25.44,25.25,26,0,0,0,0,0.07,0.05,0.06,0.09,355,0.0615384615385,0,0,0
