Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
56644,80,27121,80,234,234,0,4,12,4,0,allow
56498,443,11650,443,1343,763,580,14,26,8,6,allow
49193,80,37184,80,6158,654,5504,15,16,8,7,allow
64036,53,28611,53,360,93,267,4,57,2,2,allow
49876,53,42623,53,211,102,109,2,30,1,1,allow
56468,53,1634,53,180,94,86,2,30,1,1,allow
42316,443,23676,443,6397,2103,4294,17,26,9,8,allow
49654,22,49654,22,7791,3373,4418,54,36,26,28,allow
58040,80,24098,80,9984,5333,4651,21,25,10,11,allow
51925,80,55386,80,51645,3868,47777,67,28,30,37,allow
54468,443,26749,443,2402,1444,958,18,81,10,8,allow
63929,48477,10688,48477,66,66,0,2,7,2,0,allow
58038,80,30379,80,5029,2608,2421,15,25,9,6,allow
44960,443,32145,443,306066,33556,272510,414,196,162,252,allow
56938,80,50995,80,1403,841,562,10,75,6,4,allow
53455,53,0,0,82,82,0,2,40,2,0,allow
53757,1,21144,1,70,70,0,2,8,2,0,allow
53722,6881,24173,6881,552,306,246,9,15,5,4,allow
49192,80,39568,80,2807,587,2220,13,16,7,6,allow
39032,443,17584,443,5819,1571,4248,26,58,14,12,allow
50282,443,64648,443,15775,3795,11980,48,18,32,16,allow
53733,40599,48603,40599,70,70,0,1,4,1,0,allow
49247,53,56867,53,478,196,282,6,63,3,3,allow
57862,443,61289,443,448344,11729,436615,474,157,128,346,allow
36386,443,8343,443,1209,709,500,14,28,8,6,allow
56684,443,53117,443,7907,1918,5989,20,15,11,9,allow
57871,443,42705,443,7716,3991,3725,50,125,25,25,allow
57416,53,53137,53,193,102,91,2,29,1,1,allow
49323,53,47360,53,196,102,94,2,29,1,1,allow
64872,53,61410,53,166,86,80,2,29,1,1,allow
49510,53,6465,53,329,118,211,2,29,1,1,allow
49355,53,58716,53,193,102,91,2,29,1,1,allow
49825,53,18724,53,168,86,82,2,29,1,1,allow
56532,53,65053,53,164,86,78,2,29,1,1,allow
64319,53,63281,53,193,102,91,2,29,1,1,allow
64475,53,62342,53,184,94,90,2,29,1,1,allow
64095,53,51473,53,269,110,159,2,30,1,1,allow
64105,53,29112,53,300,102,198,2,30,1,1,allow
64473,53,45476,53,184,94,90,2,30,1,1,allow
43628,443,48034,443,13974,3774,10200,29,120,12,17,allow
52458,443,42668,443,4550,1777,2773,17,135,8,9,allow
53750,27352,21637,27352,70,70,0,2,8,2,0,allow
53754,25306,12188,25306,70,70,0,2,8,2,0,allow
51924,28016,53313,28016,70,70,0,1,5,1,0,allow
43702,443,33020,443,1201,707,494,12,26,7,5,allow
39677,443,47798,443,7123,1331,5792,22,81,11,11,allow
49191,80,25150,80,2807,587,2220,13,16,7,6,allow
57870,443,40542,443,1373,734,639,17,125,10,7,allow
48347,443,29830,443,8415,883,7532,23,54,8,15,allow
50541,80,22542,80,4296,3281,1015,12,33,7,5,allow
37604,443,53490,443,8493,2314,6179,33,16,18,15,allow
58050,80,17128,80,318,192,126,6,20,4,2,allow
49197,53,3341,53,249,94,155,2,30,1,1,allow
13825,443,28678,443,8844,949,7895,19,75,9,10,allow
58056,80,49652,80,3518,1780,1738,12,20,7,5,allow
50275,443,24781,443,708,362,346,11,18,6,5,allow
55668,80,2182,80,70,70,0,2,8,2,0,allow
43027,80,42429,80,1506,1446,60,2,5,1,1,allow
50633,443,56668,443,6673,1791,4882,22,72,12,10,allow
58728,443,26266,443,5167,700,4467,16,15,7,9,allow
60995,443,4422,443,1351,846,505,12,19,7,5,allow
64592,53,18733,53,177,94,83,2,30,1,1,allow
64026,53,2303,53,244,94,150,2,31,1,1,allow
38125,443,63227,443,497663,22937,474726,585,38,245,340,allow
50021,80,33696,80,10026538,185017,9841521,9515,195,2989,6526,allow
43701,443,61661,443,1201,707,494,12,26,7,5,allow
50279,443,26201,443,1128,654,474,17,18,10,7,allow
44861,443,14296,443,1625,1038,587,14,27,8,6,allow
50634,443,27378,443,8220,1670,6550,26,71,13,13,allow
49355,53,27262,53,193,102,91,2,30,1,1,allow
64475,53,56537,53,184,94,90,2,30,1,1,allow
56771,53,12754,53,261,94,167,2,30,1,1,allow
55432,443,59316,443,256189,15094,241095,316,122,120,196,allow
56675,53,13397,53,254,94,160,2,30,1,1,allow
65251,53,45927,53,183,98,85,3,31,2,1,allow
38001,443,11115,443,1652,817,835,17,186,9,8,allow
56534,443,31456,443,3055,993,2062,10,120,5,5,allow
35165,443,20390,443,7174,4658,2516,18,121,10,8,allow
54425,443,49600,443,1648,813,835,17,186,9,8,allow
57179,53,11960,53,325,94,231,2,30,1,1,allow
64912,53,33217,53,183,94,89,2,31,1,1,allow
49654,53,58880,53,214,110,104,2,31,1,1,allow
63976,443,11736,443,1270998,514773,756225,3073,2384,1413,1660,allow
37999,443,54290,443,1650,815,835,17,186,9,8,allow
56400,80,42500,80,1281,398,883,16,392,4,12,allow
33017,443,62492,443,11008,4624,6384,36,322,19,17,allow
36438,5223,19564,5223,5243,1898,3345,34,3005,18,16,allow
43381,443,3948,443,9551,2173,7378,33,25,17,16,allow
48452,443,56539,443,9553,2175,7378,33,27,17,16,allow
31653,53,31653,53,235,90,145,2,34,1,1,allow
52788,53,56727,53,196,94,102,2,30,1,1,allow
64357,53,36127,53,183,94,89,2,30,1,1,allow
49274,53,14620,53,197,102,95,2,30,1,1,allow
50562,53,50562,53,216,82,134,2,32,1,1,allow
31096,53,31096,53,216,82,134,2,32,1,1,allow
54894,443,28940,443,9829,2313,7516,37,25,19,18,allow
33774,443,40240,443,9551,2173,7378,33,27,17,16,allow
53651,443,17075,443,9485,2173,7312,32,27,17,15,allow
64381,443,33769,443,4838,1059,3779,16,54,8,8,allow
64813,53,4341,53,180,94,86,2,30,1,1,allow
49569,53,17630,53,213,94,119,2,30,1,1,allow
49654,53,53040,53,214,110,104,2,30,1,1,allow
49501,53,46075,53,343,92,251,4,32,2,2,allow
58436,443,57353,443,18290,3012,15278,46,136,24,22,allow
49355,53,60733,53,193,102,91,2,30,1,1,allow
56468,53,3693,53,180,94,86,2,30,1,1,allow
56920,23117,0,0,146,146,0,1,0,1,0,deny
54826,444,0,0,60,60,0,1,0,1,0,deny
59155,445,0,0,70,70,0,1,0,1,0,drop
46516,57470,0,0,62,62,0,1,0,1,0,deny
64824,37965,0,0,62,62,0,1,0,1,0,deny
3181,53567,0,0,66,66,0,1,0,1,0,deny
62493,50584,0,0,146,146,0,1,0,1,0,deny
60425,15503,0,0,145,145,0,1,0,1,0,deny
60786,51505,0,0,66,66,0,1,0,1,0,deny
51148,9571,0,0,66,66,0,1,0,1,0,deny
22784,9571,0,0,62,62,0,1,0,1,0,deny
53500,1,0,0,66,66,0,1,0,1,0,deny
64000,445,0,0,70,70,0,1,0,1,0,drop
64001,445,0,0,70,70,0,1,0,1,0,drop
63997,445,0,0,70,70,0,1,0,1,0,drop
63987,445,0,0,70,70,0,1,0,1,0,drop
43323,1,0,0,62,62,0,1,0,1,0,deny
26889,50265,0,0,62,62,0,1,0,1,0,deny
59191,35440,0,0,66,66,0,1,0,1,0,deny
61451,17500,0,0,62,62,0,1,0,1,0,deny
59148,445,0,0,70,70,0,1,0,1,0,drop
20724,19750,0,0,78,78,0,1,0,1,0,deny
59383,445,0,0,66,66,0,1,0,1,0,drop
59384,445,0,0,66,66,0,1,0,1,0,drop
59386,445,0,0,66,66,0,1,0,1,0,drop
59146,445,0,0,70,70,0,1,0,1,0,drop
39681,37965,0,0,66,66,0,1,0,1,0,deny
23553,37965,0,0,62,62,0,1,0,1,0,deny
38909,57470,0,0,62,62,0,1,0,1,0,deny
53447,22114,0,0,146,146,0,1,0,1,0,deny
59145,445,0,0,70,70,0,1,0,1,0,drop
16319,44847,0,0,62,62,0,1,0,1,0,deny
59144,445,0,0,70,70,0,1,0,1,0,drop
63984,445,0,0,70,70,0,1,0,1,0,drop
59143,445,0,0,70,70,0,1,0,1,0,drop
1818,22114,0,0,62,62,0,1,0,1,0,deny
50624,50584,0,0,66,66,0,1,0,1,0,deny
59139,445,0,0,70,70,0,1,0,1,0,drop
59141,445,0,0,70,70,0,1,0,1,0,drop
63983,445,0,0,70,70,0,1,0,1,0,drop
63981,445,0,0,70,70,0,1,0,1,0,drop
63980,445,0,0,70,70,0,1,0,1,0,drop
6881,26296,0,0,143,143,0,1,0,1,0,deny
40512,57470,0,0,74,74,0,1,0,1,0,deny
59125,445,0,0,70,70,0,1,0,1,0,drop
59124,445,0,0,70,70,0,1,0,1,0,drop
59119,445,0,0,70,70,0,1,0,1,0,drop
51368,1900,0,0,139,139,0,1,0,1,0,deny
13559,57866,0,0,62,62,0,1,0,1,0,deny
59114,445,0,0,70,70,0,1,0,1,0,drop
59115,445,0,0,70,70,0,1,0,1,0,drop
2432,11392,0,0,62,62,0,1,0,1,0,deny
50063,35776,0,0,148,148,0,1,0,1,0,deny
63966,445,0,0,70,70,0,1,0,1,0,drop
63964,445,0,0,70,70,0,1,0,1,0,drop
63963,445,0,0,70,70,0,1,0,1,0,drop
26835,47993,0,0,62,62,0,1,0,1,0,deny
22987,15503,0,0,146,146,0,1,0,1,0,deny
59373,445,0,0,66,66,0,1,0,1,0,drop
32520,47993,0,0,66,66,0,1,0,1,0,deny
54242,443,22470,443,499,425,74,4,0,3,1,allow
54241,443,12202,443,499,425,74,4,0,3,1,allow
64815,37965,0,0,62,62,0,1,0,1,0,deny
59103,445,0,0,70,70,0,1,0,1,0,drop
65081,26467,0,0,66,66,0,1,0,1,0,deny
40571,26467,0,0,62,62,0,1,0,1,0,deny
25237,57470,0,0,62,62,0,1,0,1,0,deny
16693,36237,0,0,66,66,0,1,0,1,0,deny
49168,57470,0,0,66,66,0,1,0,1,0,deny
6666,5984,0,0,60,60,0,1,0,1,0,deny
53024,57866,0,0,146,146,0,1,0,1,0,deny
63958,445,0,0,70,70,0,1,0,1,0,drop
63957,445,0,0,70,70,0,1,0,1,0,drop
57034,44847,0,0,66,66,0,1,0,1,0,deny
59099,445,0,0,70,70,0,1,0,1,0,drop
59357,445,0,0,66,66,0,1,0,1,0,drop
59355,445,0,0,66,66,0,1,0,1,0,drop
13423,56205,0,0,62,62,0,1,0,1,0,deny
12986,64147,0,0,145,145,0,1,0,1,0,deny
59090,445,0,0,70,70,0,1,0,1,0,drop
59089,445,0,0,70,70,0,1,0,1,0,drop
59087,445,0,0,70,70,0,1,0,1,0,drop
59084,445,0,0,70,70,0,1,0,1,0,drop
1043,48817,0,0,136,136,0,1,0,1,0,deny
59082,445,0,0,70,70,0,1,0,1,0,drop
63945,445,0,0,70,70,0,1,0,1,0,drop
63939,445,0,0,70,70,0,1,0,1,0,drop
63942,445,0,0,70,70,0,1,0,1,0,drop
63940,445,0,0,70,70,0,1,0,1,0,drop
51743,64147,0,0,62,62,0,1,0,1,0,deny
59350,445,0,0,66,66,0,1,0,1,0,drop
44491,50584,0,0,62,62,0,1,0,1,0,deny
13090,36237,0,0,66,66,0,1,0,1,0,deny
3667,56205,0,0,62,62,0,1,0,1,0,deny
59335,445,0,0,66,66,0,1,0,1,0,drop
59336,445,0,0,66,66,0,1,0,1,0,drop
59341,445,0,0,66,66,0,1,0,1,0,drop
59343,445,0,0,66,66,0,1,0,1,0,drop
59339,445,0,0,66,66,0,1,0,1,0,drop
59338,445,0,0,66,66,0,1,0,1,0,drop
59345,445,0,0,66,66,0,1,0,1,0,drop
58858,15503,0,0,66,66,0,1,0,1,0,deny
55854,54369,0,0,74,74,0,1,0,1,0,deny
63931,445,0,0,70,70,0,1,0,1,0,drop
58901,443,24407,443,17071,1532,15539,17,27,3,14,allow
59077,445,0,0,70,70,0,1,0,1,0,drop
49958,36829,0,0,66,66,0,1,0,1,0,deny
63929,445,0,0,70,70,0,1,0,1,0,drop
63928,445,0,0,70,70,0,1,0,1,0,drop
63925,445,0,0,70,70,0,1,0,1,0,drop
42640,11119,0,0,148,148,0,1,0,1,0,deny
12951,50584,0,0,66,66,0,1,0,1,0,deny
30129,37965,0,0,72,72,0,1,0,1,0,deny
55966,35440,0,0,62,62,0,1,0,1,0,deny
59069,445,0,0,70,70,0,1,0,1,0,drop
59067,445,0,0,70,70,0,1,0,1,0,drop
36579,30188,0,0,66,66,0,1,0,1,0,deny
58582,50584,0,0,62,62,0,1,0,1,0,deny
63924,445,0,0,70,70,0,1,0,1,0,drop
63921,445,0,0,70,70,0,1,0,1,0,drop
63919,445,0,0,70,70,0,1,0,1,0,drop
51581,22114,0,0,66,66,0,1,0,1,0,deny
59328,445,0,0,66,66,0,1,0,1,0,drop
58972,57866,0,0,66,66,0,1,0,1,0,deny
59062,445,0,0,70,70,0,1,0,1,0,drop
63916,445,0,0,70,70,0,1,0,1,0,drop
59061,445,0,0,70,70,0,1,0,1,0,drop
59326,445,0,0,66,66,0,1,0,1,0,drop
49286,23,0,0,60,60,0,1,0,1,0,deny
32648,55108,0,0,145,145,0,1,0,1,0,deny
59325,445,0,0,66,66,0,1,0,1,0,drop
59324,445,0,0,66,66,0,1,0,1,0,drop
59321,445,0,0,66,66,0,1,0,1,0,drop
32137,44512,0,0,62,62,0,1,0,1,0,deny
59057,445,0,0,70,70,0,1,0,1,0,drop
7881,48817,0,0,133,133,0,1,0,1,0,deny
59055,445,0,0,70,70,0,1,0,1,0,drop
63909,445,0,0,70,70,0,1,0,1,0,drop
63902,445,0,0,70,70,0,1,0,1,0,drop
63898,445,0,0,70,70,0,1,0,1,0,drop
27844,52700,0,0,70,70,0,1,0,1,0,deny
26254,56205,0,0,62,62,0,1,0,1,0,deny
59310,445,0,0,66,66,0,1,0,1,0,drop
59051,445,0,0,70,70,0,1,0,1,0,drop
12969,55777,0,0,66,66,0,1,0,1,0,deny
54986,53,11167,53,212,108,104,2,31,1,1,allow
51917,80,25082,80,43399,5061,38338,55,29,24,31,allow
65417,443,43584,443,2494,1643,851,17,25,9,8,allow
54648,443,56134,443,9215,3253,5962,51,22,25,26,allow
54379,80,23086,80,1466,729,737,12,16,7,5,allow
34471,53,34471,53,253,99,154,2,32,1,1,allow
51508,4545,51508,4545,156,156,0,3,8,3,0,allow
48728,443,2946,443,2437,1321,1116,15,83,9,6,allow
64383,443,47790,443,4017,978,3039,14,53,8,6,allow
34522,80,31284,80,1420,715,705,12,16,7,5,allow
56594,53,29926,53,788,108,680,2,30,1,1,allow
23127,53,23127,53,233,91,142,2,30,1,1,allow
54008,443,44994,443,4249,724,3525,13,15,7,6,allow
54005,443,23305,443,4253,726,3527,13,15,7,6,allow
54782,443,13415,443,9487,2103,7384,32,24,16,16,allow
64382,443,26649,443,4017,978,3039,14,53,8,6,allow
49756,80,38066,80,20926,3231,17695,37,51,17,20,allow
58890,80,50368,80,23867,3316,20551,38,135,20,18,allow
49667,80,52853,80,1165,468,697,8,125,5,3,allow
52714,443,48732,443,26399,2076,24323,37,319,15,22,allow
50237,443,44543,443,2994,1521,1473,15,83,9,6,allow
64813,53,27372,53,176,90,86,2,30,1,1,allow
12776,53,12776,53,239,94,145,2,30,1,1,allow
52715,443,11256,443,26901,2286,24615,46,319,18,28,allow
55254,443,18680,443,13275,3587,9688,38,27,20,18,allow
49117,443,48924,443,9551,2173,7378,33,27,17,16,allow
42642,443,22756,443,10548,2689,7859,38,24,19,19,allow
37346,443,8413,443,7814,2339,5475,26,316,12,14,allow
51945,1587,22122,1587,70,70,0,2,8,2,0,allow
5588,5588,0,0,3354,1792,1562,46,193,23,23,allow
31976,53,31976,53,241,95,146,2,30,1,1,allow
65238,53,13271,53,86,86,0,1,30,1,0,allow
41577,53,15196,53,168,78,90,2,30,1,1,allow
54550,443,54550,443,13490,2525,10965,30,18,17,13,allow
57354,53,55769,53,767,102,665,2,30,1,1,allow
52460,53,0,0,82,82,0,1,30,1,0,allow
33008,53,33008,53,263,104,159,2,30,1,1,allow
54486,443,15577,443,3170,1036,2134,13,135,6,7,allow
51876,443,3089,443,1852,1103,749,16,32,9,7,allow
51931,443,20564,443,2328,1677,651,17,23,9,8,allow
51855,443,29819,443,11894,2661,9233,32,32,18,14,allow
56413,53,30670,53,224,94,130,2,30,1,1,allow
64297,443,21726,443,56432,4371,52061,72,135,29,43,allow
56574,443,27778,443,75732,15030,60702,137,138,56,81,allow
49201,53,5443,53,200,102,98,2,31,1,1,allow
36767,53,36767,53,237,93,144,2,31,1,1,allow
30960,45739,64773,45739,330,330,0,6,3609,6,0,allow
48360,443,45618,443,8400,2088,6312,33,20,18,15,allow
47000,53,0,0,82,82,0,1,31,1,0,allow
42190,53,42190,53,639,86,553,2,31,1,1,allow
37598,443,64510,443,8102,2685,5417,24,17,15,9,allow
65428,53,7407,53,731,85,646,2,31,1,1,allow
22131,53,22131,53,172,76,96,2,31,1,1,allow
49621,53,49621,53,231,90,141,2,31,1,1,allow
62449,443,11939,443,9977,4364,5613,19,121,9,10,allow
46585,443,60959,443,9439,3223,6216,27,137,13,14,allow
54380,60038,0,0,66,66,0,1,90,1,0,allow
30960,45736,51969,45736,396,396,0,7,3616,7,0,allow
51221,57274,16024,57274,528,528,0,9,1201,9,0,allow
50424,55777,0,0,62,62,0,1,0,1,0,deny
8403,46824,0,0,62,62,0,1,0,1,0,deny
3978,35440,0,0,62,62,0,1,0,1,0,deny
32704,46824,0,0,66,66,0,1,0,1,0,deny
51188,64147,0,0,62,62,0,1,0,1,0,deny
56521,32480,0,0,62,62,0,1,0,1,0,deny
59303,445,0,0,66,66,0,1,0,1,0,drop
63888,445,0,0,70,70,0,1,0,1,0,drop
7226,50584,0,0,62,62,0,1,0,1,0,deny
59301,445,0,0,66,66,0,1,0,1,0,drop
8313,51505,0,0,66,66,0,1,0,1,0,deny
38306,51221,0,0,62,62,0,1,0,1,0,deny
64606,53,40619,53,278,118,160,2,30,1,1,allow
54986,53,26600,53,214,110,104,2,30,1,1,allow
37603,443,12094,443,8493,2314,6179,33,15,18,15,allow
59053,53,2855,53,227,86,141,2,30,1,1,allow
65524,53,59878,53,183,94,89,2,30,1,1,allow
43523,53,26419,53,168,78,90,2,30,1,1,allow
35579,443,65088,443,13136,3596,9540,40,26,21,19,allow
58712,80,8787,80,4176,3453,723,14,15,7,7,allow
51946,9407,10036,9407,70,70,0,2,7,2,0,allow
53730,37096,48081,37096,70,70,0,1,4,1,0,allow
63898,13205,50081,13205,70,70,0,1,4,1,0,allow
64036,53,62200,53,183,94,89,2,29,1,1,allow
65049,53,41682,53,184,94,90,2,29,1,1,allow
56221,53,31091,53,177,94,83,2,29,1,1,allow
64334,53,61866,53,311,94,217,2,30,1,1,allow
64093,53,55556,53,213,94,119,2,30,1,1,allow
48689,443,50166,443,9681,2243,7438,35,24,18,17,allow
60270,443,42458,443,9551,2173,7378,33,26,17,16,allow
57376,443,40721,443,7211,823,6388,16,15,10,6,allow
56522,80,49102,80,798,401,397,7,17,5,2,allow
48348,443,49861,443,20838,2211,18627,40,14,20,20,allow
51943,55464,31100,55464,70,70,0,2,8,2,0,allow
49520,80,52279,80,2011,975,1036,13,70,7,6,allow
51922,18413,51851,18413,70,70,0,1,5,1,0,allow
58533,443,53373,443,17356,5096,12260,46,26,24,22,allow
51920,32678,28612,32678,70,70,0,1,5,1,0,allow
60442,49556,41273,49556,624,318,306,10,15,5,5,allow
49540,80,39259,80,374,192,182,7,42,4,3,allow
48349,443,46666,443,42932,2883,40049,63,14,31,32,allow
49516,80,21754,80,1256,746,510,11,70,6,5,allow
21276,53,21276,53,244,98,146,2,33,1,1,allow
49993,80,30030,80,21812,900,20912,27,26,9,18,allow
52642,6881,49230,6881,1106,800,306,10,14,5,5,allow
51966,443,65076,443,9249,4498,4751,39,15,22,17,allow
63904,18268,33783,18268,70,70,0,1,4,1,0,allow
49690,53,14782,53,790,110,680,2,29,1,1,allow
55091,443,55091,443,21122,2591,18531,36,17,18,18,allow
51914,5222,1180,5222,5141,2331,2810,41,144,24,17,allow
63317,53,0,0,181,86,95,2,30,1,1,allow
56395,53,28310,53,177,94,83,2,30,1,1,allow
65049,53,38762,53,184,94,90,2,30,1,1,allow
49245,53,64738,53,195,102,93,2,30,1,1,allow
20641,53,20641,53,240,98,142,2,29,1,1,allow
56221,53,42617,53,177,94,83,2,29,1,1,allow
50345,80,27840,80,736,670,66,6,15,5,1,allow
49178,80,4471,80,2807,587,2220,13,16,7,6,allow
49179,80,7093,80,2807,587,2220,13,16,7,6,allow
2348,3389,2348,3389,4145,1976,2169,22,19,13,9,allow
51915,5222,45227,5222,11827,5467,6360,100,144,54,46,allow
55559,53,14649,53,1026,292,734,8,50,4,4,allow
55464,53,8236,53,214,110,104,2,30,1,1,allow
54986,53,42487,53,214,110,104,2,30,1,1,allow
37597,443,2780,443,10497,3476,7021,34,17,18,16,allow
55695,53,46724,53,209,102,107,2,30,1,1,allow
38720,5222,21758,5222,6262,2015,4247,35,48,17,18,allow
58709,443,26417,443,7924,702,7222,17,16,7,10,allow
55663,19994,59885,19994,70,70,0,2,8,2,0,allow
64554,53,57103,53,498,204,294,6,30,3,3,allow
55479,53,49461,53,232,94,138,2,30,1,1,allow
41246,443,27215,443,234,234,0,4,12,4,0,allow
51834,80,36073,80,366,240,126,7,32,5,2,allow
49188,8108,9022,8108,1788,1016,772,15,15,8,7,allow
60297,53,6955,53,227,86,141,2,30,1,1,allow
51923,11542,51093,11542,70,70,0,1,5,1,0,allow
41750,443,14251,443,4636,792,3844,16,15,8,8,allow
56120,53,36940,53,212,102,110,2,30,1,1,allow
49666,80,7693,80,2356,499,1857,10,125,6,4,allow
55396,443,55396,443,63319,6716,56603,91,19,45,46,allow
40050,53,42804,53,168,78,90,2,30,1,1,allow
48966,53,48747,53,168,78,90,2,30,1,1,allow
49181,80,37044,80,6158,654,5504,15,16,8,7,allow
63135,443,47015,443,7127,1737,5390,18,16,10,8,allow
49274,53,26954,53,560,199,361,6,82,3,3,allow
64357,53,13293,53,183,94,89,2,30,1,1,allow
55495,53,24897,53,305,94,211,2,30,1,1,allow
65236,53,60243,53,247,118,129,2,30,1,1,allow
51941,19333,28791,19333,70,70,0,2,8,2,0,allow
49733,80,1914,80,4198,2450,1748,20,148,15,5,allow
56252,53,46494,53,531,90,441,4,41,2,2,allow
51090,80,46921,80,10434,1041,9393,20,45,11,9,allow
54449,443,54449,443,7974,2926,5048,25,17,15,10,allow
65377,53,55727,53,207,86,121,2,30,1,1,allow
49793,53,56349,53,271,102,169,2,30,1,1,allow
56470,53,27427,53,168,78,90,2,30,1,1,allow
50266,443,13343,443,6344,2063,4281,26,21,12,14,allow
36430,443,7560,443,9423,2105,7318,31,26,16,15,allow
44710,443,12033,443,13320,3575,9745,38,26,19,19,allow
43499,443,52568,443,9685,2330,7355,23,15,12,11,allow
63906,36909,1381,36909,70,70,0,1,4,1,0,allow
51274,24399,41980,24399,70,70,0,1,5,1,0,allow
56337,443,18375,443,9683,2173,7510,35,26,17,18,allow
65194,53,9315,53,265,91,174,4,36,2,2,allow
39854,443,9295,443,7903,3497,4406,38,72,22,16,allow
65491,443,49902,443,452013,13200,438813,465,16,163,302,allow
37790,443,42788,443,448,78,370,6,25,1,5,allow
53306,443,56801,443,11114,3066,8048,41,119,22,19,allow
50347,80,44018,80,1671,862,809,10,15,5,5,allow
58583,443,61583,443,8605,3169,5436,19,17,12,7,allow
46492,80,56877,80,1967,1133,834,12,45,7,5,allow
51953,62964,9503,62964,316,136,180,6,5,3,3,allow
49190,80,2197,80,6158,654,5504,15,15,8,7,allow
49539,80,49460,80,378,192,186,7,42,4,3,allow
51891,80,21420,80,7434,3830,3604,17,30,9,8,allow
55667,19667,52444,19667,70,70,0,2,8,2,0,allow
51942,22272,51406,22272,210,70,140,4,8,2,2,allow
53729,40721,47011,40721,70,70,0,1,4,1,0,allow
41748,443,37689,443,4570,792,3778,15,15,8,7,allow
63899,62015,51023,62015,70,70,0,1,4,1,0,allow
56433,80,35239,80,17188,1559,15629,25,25,10,15,allow
37653,5223,25600,5223,142,142,0,1,5,1,0,allow
51922,80,2848,80,52962,3994,48968,71,27,32,39,allow
49911,53,26669,53,258,110,148,2,30,1,1,allow
50127,443,64951,443,31982,9936,22046,61,16,33,28,allow
65238,53,22542,53,168,86,82,2,29,1,1,allow
49582,443,23714,443,29241,2457,26784,48,171,24,24,allow
64813,53,44563,53,180,94,86,2,30,1,1,allow
56181,53,2631,53,784,94,690,2,29,1,1,allow
50940,443,10678,443,6888,1774,5114,25,210,14,11,allow
53812,443,40871,443,2966,801,2165,13,135,6,7,allow
65144,53,2841,53,210,110,100,2,29,1,1,allow
49762,53,15647,53,195,94,101,2,30,1,1,allow
49703,53,48424,53,198,86,112,2,30,1,1,allow
44847,15315,12919,15315,150,150,0,1,1200,1,0,allow
55158,53,38311,53,212,102,110,2,30,1,1,allow
64357,53,57507,53,271,85,186,4,30,2,2,allow
49574,53,12004,53,337,110,227,2,30,1,1,allow
55756,53,23922,53,311,94,217,2,30,1,1,allow
27515,53,18456,53,224,78,146,2,30,1,1,allow
63379,443,51286,443,2649,330,2319,12,134,5,7,allow
53254,443,47275,443,9949,4623,5326,45,150,23,22,allow
41815,5228,54746,5228,7701,2155,5546,30,611,17,13,allow
51906,443,34093,443,5685,1179,4506,18,29,10,8,allow
60150,443,32146,443,7741,2692,5049,24,16,13,11,allow
48014,80,51000,80,4006,3572,434,14,15,7,7,allow
55666,36653,26608,36653,70,70,0,2,8,2,0,allow
41047,443,9579,443,6423,744,5679,16,16,9,7,allow
51451,80,37614,80,214,140,74,4,15,3,1,allow
49665,80,5154,80,2237,508,1729,10,125,6,4,allow
65463,53,27388,53,210,102,108,2,30,1,1,allow
59627,53,32997,53,290,102,188,2,30,1,1,allow
49935,53,2977,53,370,94,276,2,30,1,1,allow
55464,53,12452,53,214,110,104,2,30,1,1,allow
35556,53,63282,53,168,78,90,2,30,1,1,allow
60936,443,12668,443,1864,250,1614,8,120,4,4,allow
49925,443,37960,443,19134,7361,11773,40,148,19,21,allow
56263,53,57350,53,385,134,251,2,31,1,1,allow
63466,443,61707,443,5828,1439,4389,16,75,9,7,allow
57625,443,18316,443,4751,909,3842,15,16,9,6,allow
41751,443,36135,443,4570,792,3778,15,15,8,7,allow
65492,443,42698,443,92573,4519,88054,105,16,39,66,allow
64374,53,45440,53,239,102,137,2,30,1,1,allow
64912,53,24794,53,183,94,89,2,30,1,1,allow
64384,53,2219,53,333,94,239,2,30,1,1,allow
56680,53,8517,53,211,102,109,2,30,1,1,allow
51194,443,35674,443,1561,768,793,17,185,9,8,allow
38112,443,61056,443,1053962,45604,1008358,1190,69,456,734,allow
50048,443,29440,443,6887,2473,4414,20,15,11,9,allow
64813,53,11826,53,335,90,245,4,35,2,2,allow
51921,37744,34923,37744,70,70,0,1,5,1,0,allow
56492,443,36078,443,3715,1659,2056,35,188,18,17,allow
64298,53,48284,53,311,118,193,2,30,1,1,allow
44577,443,43261,443,30773,9123,21650,90,104,48,42,allow
56395,53,7674,53,177,94,83,2,30,1,1,allow
55204,53,12205,53,263,94,169,2,30,1,1,allow
55654,443,49899,443,186406,10415,175991,218,123,79,139,allow
56451,53,25472,53,322,102,220,2,30,1,1,allow
64588,53,18701,53,211,102,109,2,30,1,1,allow
25108,53,24919,53,222,78,144,2,30,1,1,allow
65146,53,35272,53,763,102,661,2,31,1,1,allow
49936,53,28353,53,211,102,109,2,31,1,1,allow
16230,53,64249,53,223,78,145,2,30,1,1,allow
49501,53,50847,53,193,102,91,2,31,1,1,allow
64791,443,34950,443,4725,1727,2998,11,121,6,5,allow
61887,443,28383,443,81136,7785,73351,109,131,40,69,allow
6882,4443,56989,4443,600,600,0,5,1200,5,0,allow
19473,35726,44271,35726,481,150,331,2,1200,1,1,allow
44037,443,25209,443,5839,3664,2175,13,120,8,5,allow
